nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
2.614912519484461573e+00,-1.038920515295059244e-01,3.674419158021208220e-02
2.441806968193795502e+00,-1.574122973067160480e-01,-4.343364461664136339e-03
2.390394254692640885e+00,-2.436890186872490149e-01,1.585437651070154275e-01
2.255317127785622766e+00,-3.632378086806681838e-01,8.276548898438107482e-02
2.300867881962154193e+00,-4.550152806158772045e-01,-7.754701620245807447e-02
2.489535543143413410e+00,-4.658704854310104504e-01,-1.107003392865371638e-01
2.510768259156424875e+00,-5.251677329959790752e-01,6.628323820154782831e-02
nan,nan,nan
2.709799784804990619e+00,-6.275408226138154966e-01,-3.202604787810911513e-02
2.814235642199565124e+00,-4.683129334307717384e-01,2.511869609993061178e-03
2.908333181440148962e+00,-4.954629906686530139e-01,1.507082607654892104e-01
2.786149172499817528e+00,-6.129484729840114499e-01,2.344980264709405904e-01
2.864908123299634735e+00,-5.669018582467382217e-01,4.031843263457897675e-01
2.766586440713905137e+00,-4.082433341598865062e-01,4.159978494666685678e-01
2.643597191548191283e+00,-4.721221253029997400e-01,5.238657017349626077e-01
2.528731423682947899e+00,-5.056316490355368121e-01,3.733465900238850388e-01
2.390161185814311029e+00,-5.511312094545516294e-01,4.690300618717596626e-01
nan,nan,nan
2.572996326328373939e+00,-7.506648398671912359e-01,4.131499786676350316e-01
2.602033177778419581e+00,-7.784400314743142868e-01,5.847961314796551457e-01
2.426890339730701562e+00,-8.032685060354530782e-01,6.231049636103225264e-01
2.294457604332841072e+00,-8.658354837964548079e-01,5.145302777848890230e-01
2.240796066916908913e+00,-8.205249261658608129e-01,3.586579368072495555e-01
2.382267669382321262e+00,-8.388006647404302463e-01,2.321510060325195635e-01
nan,nan,nan
2.496639806401579786e+00,-1.015868432160917934e+00,3.259942285449017874e-01
2.377634323298805086e+00,-1.128947990115908295e+00,4.122376218111749036e-01
2.494400067833467460e+00,-1.169482411503356412e+00,5.507414101404012330e-01
2.642637259165377284e+00,-1.235880789038496630e+00,4.733988615596745331e-01
2.731918510892230589e+00,-1.079577565812983808e+00,5.151681740037354906e-01
2.891707942170879342e+00,-1.158863953514319478e+00,4.317370285467974633e-01
2.940052032258820613e+00,-9.941268788015680258e-01,3.741285908614654931e-01
2.802082857938293703e+00,-9.826344190232817466e-01,2.470691906239314006e-01
nan,nan,nan
3.025779494141440651e+00,-9.457618621478883769e-01,1.127777221840597921e-01
2.917688712364430614e+00,-9.655565463934251413e-01,-2.836732617341721635e-02
2.973408949017635194e+00,-1.148388980101493928e+00,-1.230964407167818575e-02
3.001228747423991372e+00,-1.283040670057449262e+00,1.120751677772033467e-01
2.836980452774354067e+00,-1.324684005989247737e+00,1.568110119088807208e-01
nan,nan,nan
2.645573487943974733e+00,-1.173192000757791842e+00,8.366817462551821849e-02
2.616609049615131077e+00,-1.078861845369455175e+00,-6.390148994834451979e-02
2.693241906788685913e+00,-1.231132600715344472e+00,-1.444232848296646832e-01
2.661848323619679491e+00,-1.406983154362766886e+00,-9.808854302118037716e-02
2.618831869581057514e+00,-1.535335087150166533e+00,3.012758521268222439e-02
2.499945029164917010e+00,-1.451231634396237480e+00,1.521223119790379996e-01
2.331745880905495838e+00,-1.513991759918393409e+00,8.006637514081159368e-02
2.331421196493074444e+00,-1.435221813777275424e+00,-8.804219465161659819e-02
2.329134674319697673e+00,-1.254582478099172782e+00,-1.183157786602715908e-02
2.159269418790064066e+00,-1.264436396991419631e+00,6.978371854410686526e-02
2.072132335548955595e+00,-1.207728753780983988e+00,-1.024193467581706873e-01
2.155465722934378103e+00,-1.032143448886376769e+00,-7.917999641950417000e-02
2.143116480632552445e+00,-9.666413938606392975e-01,-2.595817921370742187e-01
2.355301309574074686e+00,-9.723502577278246850e-01,-2.827327922099620583e-01
2.351693679926150971e+00,-1.155245799670852946e+00,-3.447079119725728336e-01
2.169726829898879217e+00,-1.193959913244931670e+00,-4.267461549956995670e-01
2.194825541502571475e+00,-1.383401140200474666e+00,-4.738184296785492022e-01
2.140167048227395785e+00,-1.309113905569270431e+00,-6.879969534022858380e-01
2.082211550028250979e+00,-1.364507111484011714e+00,-9.519690645882601387e-01
1.970230364854174132e+00,-1.253789729895270932e+00,-1.082174076342043323e+00
1.847313230822792418e+00,-1.377535456475262876e+00,-1.044360056173028406e+00
1.833520171422474698e+00,-1.463818455800127483e+00,-1.194899211906507608e+00
1.857623041251781126e+00,-1.441947968303882277e+00,-1.360232396549507783e+00
2.019783972898459457e+00,-1.358335941398464586e+00,-1.344997371803613895e+00
2.188884850203462129e+00,-1.394194827446062490e+00,-1.291340408378237159e+00
2.095968923544720308e+00,-1.530515755888001372e+00,-1.232656241445708289e+00
2.106268700273594252e+00,-1.629264811049077721e+00,-1.399279009742096846e+00
2.278163016265480234e+00,-1.650901801043596739e+00,-1.340100936742433246e+00
2.234130821490663443e+00,-1.816830644717082999e+00,-1.294939477213150614e+00
2.124300761278874461e+00,-1.887624418101919055e+00,-1.178954567532686903e+00
1.974688858778952838e+00,-1.818842386217540019e+00,-1.241518374617031739e+00
1.914549447449915176e+00,-1.805813016431279339e+00,-1.079014563334236954e+00
2.001177412516618404e+00,-1.665798591261986594e+00,-1.015221037898706102e+00
2.072638433106449352e+00,-1.754487117782604688e+00,-8.747013138432233603e-01
2.219269066639512733e+00,-1.850383975356409305e+00,-9.087290088551732703e-01
2.356531527690487682e+00,-1.776462303607485360e+00,-1.004990024607986809e+00
2.298138833530178005e+00,-1.593904690046316519e+00,-9.700822100548565086e-01
2.442003985484934248e+00,-1.482004338953923028e+00,-1.045829522855473037e+00
2.629728534322992584e+00,-1.527347538837653174e+00,-1.121375448960357124e+00
2.754185527258314004e+00,-1.623969482266765629e+00,-1.024023302114228207e+00
2.642905322895780174e+00,-1.567206803587311237e+00,-8.591043479220978885e-01
2.704849669274800750e+00,-1.747466396948891054e+00,-7.802439932296202363e-01
2.600299488131196046e+00,-1.724856058077579135e+00,-6.190907280283433067e-01
2.545879124860340958e+00,-1.539804574183333274e+00,-5.948781173459168903e-01
2.713336450686553825e+00,-1.443682415252256268e+00,-6.069624122159552604e-01
2.854881600651606011e+00,-1.575913380076673143e+00,-5.546635426651572720e-01
2.979351186429671561e+00,-1.543333190588272341e+00,-7.170555939118634647e-01
3.019636345522271892e+00,-1.390099647740922650e+00,-5.916609404089718804e-01
3.101812552317739780e+00,-1.319674403673496199e+00,-7.604162567333003775e-01
2.937334023614559531e+00,-1.306100778689756270e+00,-8.728318091779043719e-01
2.923593405267795209e+00,-1.141023799646941894e+00,-6.722259122273225307e-01
2.765599908483457270e+00,-1.177344093631201849e+00,-8.040192890341913978e-01
2.664800932364484343e+00,-1.103772458315933847e+00,-6.299683786097109994e-01
2.512590104424434756e+00,-1.159773769470749061e+00,-7.569097230743292437e-01
2.427214035357406541e+00,-1.066471275104415195e+00,-9.386430407957312427e-01
2.592114392580169735e+00,-9.324804776668500494e-01,-9.079251283764618874e-01
2.558039410202502584e+00,-8.281587271550768792e-01,-7.229359451851347096e-01
2.439178398445681406e+00,-7.104617670574370214e-01,-8.517947650461045184e-01
2.564286459805080742e+00,-5.755901556074588532e-01,-7.470387088752535876e-01
2.693343715189490784e+00,-6.062016470161485371e-01,-9.056413274786756507e-01
2.825411891622668925e+00,-5.551752250227597330e-01,-7.563104582758052308e-01
2.889757769523631836e+00,-7.333118402360020438e-01,-6.870469419391902477e-01
2.932425311033647564e+00,-8.042282875251763885e-01,-8.677919559404475569e-01
3.135738448040569004e+00,-8.100441987679151135e-01,-8.160096162658228014e-01
3.131685672473897064e+00,-6.117386046368280539e-01,-7.847602931611068477e-01
3.181369711423016611e+00,-5.932984478547956853e-01,-9.721193476232702357e-01
3.016677460261124821e+00,-4.868796099295762958e-01,-1.024043944074799928e+00
2.948508795023324858e+00,-6.674183502657908829e-01,-1.104754792213488157e+00
3.087250054567081126e+00,-6.146801901266193413e-01,-1.244379329686870816e+00
3.215381981827514224e+00,-7.623112709472652515e-01,-1.251258975350775460e+00
3.172006594123827572e+00,-9.132600087057040072e-01,-1.117274021032993225e+00
3.110855003878485014e+00,-1.036209010812617848e+00,-1.235951123620775860e+00
2.912849056821200211e+00,-9.584329280923050698e-01,-1.210711767002865757e+00
2.915351789892456580e+00,-1.030689099805670583e+00,-1.392311642084821832e+00
2.990810008919238427e+00,-8.551236811010943795e-01,-1.479737023942995000e+00
2.814997204225440530e+00,-7.437502605834943603e-01,-1.434831534402324138e+00
2.637121389892384649e+00,-7.753750782928441332e-01,-1.354839910949745985e+00
2.553949025867418676e+00,-8.937134220272546781e-01,-1.488506138881545038e+00
2.666048481434088124e+00,-9.705338468362160187e-01,-1.631315685891908229e+00
2.493578560660622667e+00,-1.025586021032950601e+00,-1.719946252266831621e+00
2.357598397948318603e+00,-8.929818814847155783e-01,-1.723619520161246310e+00
2.406142933209550527e+00,-7.825763054767517213e-01,-1.863639057231676111e+00
2.373515567920374991e+00,-9.014284251299893302e-01,-1.975771100270178549e+00
2.542314583211359391e+00,-9.551487068763524491e-01,-1.974658694131409931e+00
2.588989205251315706e+00,-8.097371924236829166e-01,-2.057375976684556740e+00
2.641729327003248251e+00,-6.921623825181100198e-01,-1.945439171879536300e+00
2.771364368112092080e+00,-8.242139350371664452e-01,-1.871666379732873864e+00
2.820101547588305113e+00,-6.748015981355121040e-01,-1.787995212083741681e+00
2.649441022075201602e+00,-6.560133706540759446e-01,-1.670807737228834577e+00
2.775179683321744140e+00,-4.570485706769677470e-01,-1.600362084444385546e+00
2.729955023321705809e+00,-3.562891547379060109e-01,-1.443863523863115894e+00
2.571790350538579961e+00,-4.062033651694766379e-01,-1.367517311336507557e+00
2.445691266598713387e+00,-4.695102254571554279e-01,-1.506145875672836532e+00
2.275343553577539257e+00,-4.868822544882831505e-01,-1.447106325728042764e+00
2.325976151677047632e+00,-3.057808542799299034e-01,-1.345635344677116985e+00
2.215792154601738950e+00,-2.215870638234696266e-01,-1.463687545592818884e+00
2.285725524852797008e+00,-2.435078234562016719e-01,-1.630492087419512792e+00
2.455633678679334686e+00,-1.708891925519582800e-01,-1.577219508814137194e+00
2.483199320924795561e+00,-5.791795430754703364e-03,-1.540190777651101683e+00
2.324687761509234285e+00,3.853506237202444784e-02,-1.606848332691755088e+00
2.286481127950147130e+00,-4.429309456312663200e-03,-1.777951360116553969e+00
2.429092071677283915e+00,3.764890070504030295e-02,-1.847257022353258948e+00
2.557514119797000163e+00,-7.320361598967217720e-02,-1.813844366295366051e+00
2.469233981031710101e+00,-2.122659299677436273e-01,-1.886114176183435243e+00
2.346221684547654895e+00,-3.532337303578944598e-01,-1.905763923763116319e+00
2.244137659234404669e+00,-3.251606540340547524e-01,-2.047136512944196962e+00
2.120612663615151217e+00,-3.300825733399168627e-01,-1.894213846168653959e+00
1.952122492279743549e+00,-2.191113211493561919e-01,-1.909628131108340288e+00
1.857027709084358547e+00,-3.465155155786642793e-01,-1.953884768017590368e+00
1.905186718059562967e+00,-3.088708818976097503e-01,-2.100306851137053066e+00
1.800844166730263929e+00,-1.688182372044553792e-01,-2.208534722508975090e+00
1.903075162179901580e+00,-9.243070298084880843e-02,-2.324809845205412895e+00
1.873084563011704118e+00,1.180642713458157763e-03,-2.213553151232509286e+00
1.716979666463378740e+00,2.168858808276341935e-02,-2.307108202398171493e+00
1.722299808651666764e+00,1.967460383848675942e-01,-2.253144984044806787e+00
1.608607310533574530e+00,2.342373707515823522e-01,-2.352073853608922072e+00
1.427592252721350485e+00,1.808836672299440618e-01,-2.349415765292979685e+00
1.352353387143733210e+00,1.256364448686684843e-01,-2.480982631726097676e+00
1.419324350638890175e+00,-3.483509837356292896e-03,-2.471530380632253276e+00
1.363213434691666004e+00,-1.014213841372740704e-01,-2.390200967759005035e+00
1.237347198866347808e+00,-4.509162722116799582e-02,-2.409827984517707300e+00
1.279285486395570270e+00,2.540368936246725079e-02,-2.297914132193863423e+00
1.399947144749504213e+00,8.808910423573147741e-02,-2.133138170454957017e+00
1.489313388943723115e+00,2.147470559482595187e-01,-2.042821361433207361e+00
1.591813720889632577e+00,1.662916040034861376e-01,-1.929503358679470537e+00
1.475283026771812445e+00,1.755917685298755693e-01,-1.822800218795224581e+00
1.400058531714885479e+00,3.249081195822147716e-01,-1.846957090340964447e+00
1.534644464617455961e+00,3.778390106947601690e-01,-1.779963522349469196e+00
1.651790830600456061e+00,4.028620575805797466e-01,-1.898315334330570092e+00
1.557517222032536397e+00,5.400423087810994893e-01,-1.929337518904197246e+00
1.555640994109416697e+00,4.911674386762632794e-01,-2.087830825638079091e+00
1.368260659689156888e+00,4.888624757581322977e-01,-2.083855849042616892e+00
1.239207484831729822e+00,4.455000266677903165e-01,-2.227925913143860903e+00
8.985872708084193805e-01,4.080677012315371277e-01,-2.540471770455828171e+00
7.664277513751890369e-01,4.224588706494347146e-01,-2.632091926973562757e+00
6.330529787372592976e-01,5.070269694806233129e-01,-2.770338942109666913e+00
6.108525788180917404e-01,6.740847744172501210e-01,-2.952721799930058566e+00
5.330488262776427177e-01,7.623686414476058548e-01,-2.858029213145201641e+00
6.486761439732988688e-01,8.820097995216078512e-01,-2.888952356592174642e+00
6.375922103982685218e-01,8.954762241006651857e-01,-3.037660971705731239e+00
5.433883169629911691e-01,1.004923751078534044e+00,-3.015872414845660376e+00
4.644709101149570030e-01,9.859682526689723669e-01,-2.883927623886329616e+00
3.495283536855907092e-01,8.889915306295739228e-01,-2.910894985663942336e+00
3.308106372981988175e-01,9.573826195715148257e-01,-3.055158287450254306e+00
2.449494540857617975e-01,8.379268513559638976e-01,-3.089180731489673537e+00
3.150793885293220464e-01,8.294926073849758774e-01,-3.228612694944627659e+00
4.596355146396057800e-01,8.504092356928114604e-01,-3.222509934088478190e+00
5.327376719763776691e-01,7.255904007415494572e-01,-3.176733589147122228e+00
3.945569443370199880e-01,6.438442323698108094e-01,-3.188630838569488812e+00
3.646368028789176985e-01,6.637998632153329082e-01,-3.039787791953132423e+00
2.323939121913708716e-01,6.391451921292106153e-01,-2.929471706247055440e+00
3.485846370210126666e-01,6.073232526454982461e-01,-2.852543470770572576e+00
4.747569461793670342e-01,4.815416580882394548e-01,-2.959998786531281123e+00
5.716756545253248722e-01,3.999782631113335540e-01,-3.124831913390289095e+00
6.610406749713443331e-01,3.463370138089152395e-01,-3.051333108209575151e+00
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
3.784072126108447565e-01,3.124495031807299483e-01,-3.088752740175194855e+00
2.732498537274782868e-01,2.615726300092178214e-01,-3.192200402595968267e+00
2.514486116086305234e-01,1.332758767035352732e-01,-3.131944237466472547e+00
1.260169743017021116e-01,1.587470714275474315e-01,-3.084124880799932189e+00
1.232945582586013750e-01,3.047279577315869514e-01,-3.038724836070591184e+00
2.165337983612650452e-01,2.672413384627267963e-01,-2.942045555013980795e+00
4.270351289462564481e-01,1.953150815586817690e-01,-2.899609134511788699e+00
5.496291122540678531e-01,1.060117568796875021e-01,-2.835024078277504245e+00
5.090694940337270324e-01,2.438910838962526050e-03,-2.955116597400572864e+00
4.766721284959618554e-01,-6.654546226671358145e-02,-2.835373430730761424e+00
3.063672556981316686e-01,-3.239139752620145279e-02,-2.868454160483678184e+00
2.901232142939070280e-01,-1.047213924689260750e-01,-2.741668567812251212e+00
2.353840808097396597e-01,2.218012868528991544e-02,-2.697852135864149847e+00
3.837569757921822644e-01,5.686972865804407890e-02,-2.672168994115509122e+00
3.807464753909453048e-01,2.714898676557884194e-01,-2.682680271646472381e+00
2.765060482631412353e-01,3.166201710824215754e-01,-2.545533505188250167e+00
3.351413472438025121e-01,3.618422053217477119e-01,-2.420813563820786385e+00
4.120445627811655798e-01,2.416613375330203262e-01,-2.425439987920373852e+00
3.201884355307816898e-01,1.676790386241101549e-01,-2.312678890151845579e+00
3.073250261848768372e-01,1.148014050132322161e-01,-2.107148439973924869e+00
3.058800759122295987e-01,6.709684474544574950e-02,-1.961165093478110411e+00
3.677897890466728104e-01,-4.224751425698800716e-02,-1.718134469897994787e+00
2.647343986423734141e-01,-1.247492224471741240e-01,-1.676152090686256813e+00
1.318992048289404362e-01,-1.122505014593489087e-01,-1.603837144132375991e+00
9.104843268410382773e-02,-7.451027226732089004e-02,-1.714851510369782783e+00
1.622913880784312979e-01,2.917902083345784783e-02,-1.674210723953596824e+00
2.679365002780217941e-01,1.423979860960984146e-02,-1.584134178319318131e+00
4.095951634254512141e-01,-5.312253494014360783e-02,-1.475321530716441121e+00
5.538758837860273676e-01,-7.223244605107861926e-02,-1.403081535066264651e+00
4.873029885306910391e-01,-2.280687733596222511e-01,-1.327449630934231406e+00
6.069741313133126814e-01,-3.142776348224406435e-01,-1.397930054060923633e+00
6.373549404441830601e-01,-4.342357894172441668e-01,-1.299337373995367084e+00
5.131393882258512562e-01,-4.172449972644454164e-01,-1.205210828562169656e+00
5.687619742394499633e-01,-3.024918166256990726e-01,-1.101938598820816795e+00
7.363383951408022376e-01,-3.352921658535718552e-01,-1.110972679942530794e+00
7.933447296949505123e-01,-2.216704999494675254e-01,-1.223293493631516293e+00
6.882837819380526190e-01,-8.229156202125434416e-02,-1.188574572841954557e+00
7.971038145517385098e-01,-7.125706880101473351e-02,-1.012055570530915549e+00
9.715994438305001202e-01,-1.138331000973469703e-01,-9.537505308720853892e-01
1.007417519223541502e+00,-2.851520219552973190e-01,-8.659618748274592326e-01
9.223899935599287891e-01,-2.768484078274142668e-01,-7.056511403268639349e-01
9.685867784446535733e-01,-4.473702758617554287e-01,-6.573994626772385885e-01
1.153046858100977845e+00,-4.752138148197039280e-01,-6.790249112026216505e-01
1.299926533502427484e+00,-3.861609087633212645e-01,-7.051304755645911859e-01
1.290325572093260487e+00,-2.063472129435283409e-01,-6.961604338968572225e-01
1.230269317024649700e+00,-7.480564655471697022e-02,-5.833953465946088990e-01
1.186015690801515809e+00,-2.140020210211830975e-01,-4.709167800517309876e-01
1.301208467240643207e+00,-1.075127500932072377e-01,-3.578972980861032660e-01
1.420872912720043457e+00,-2.262708410354645761e-01,-3.877240948076509652e-01
1.400391341681757496e+00,-4.110133266406093000e-01,-4.062215690821813219e-01
1.251370905139391976e+00,-5.232918117299607541e-01,-3.790903635369022862e-01
1.285185005506594313e+00,-4.947556463137625649e-01,-2.036017569803202087e-01
1.293321020822144840e+00,-3.327487953301467294e-01,-1.288972911071931682e-01
1.148924987503128659e+00,-2.438590246958892704e-01,-1.215678251656127640e-01
1.047611288574779032e+00,-4.010932414917329214e-01,-1.195250546183629775e-01
9.879404329586891631e-01,-4.643985469821326761e-01,-2.792056747713025366e-01
8.267387921575926057e-01,-3.808451935194255844e-01,-2.561051985221579064e-01
8.916083201870359520e-01,-2.413477583123744552e-01,-3.347753780188599815e-01
9.054225644132470885e-01,-9.535037075383712146e-02,-2.252717041294196310e-01
8.949255008008296652e-01,8.126583631204564034e-03,-3.930492280896336066e-01
7.153986286587585841e-01,-2.007655541032505372e-03,-4.741712290319815004e-01
4.956734934323824282e-01,1.196471272941843356e-01,-5.460343612775341304e-01
4.511219137900489007e-01,2.648247898541308265e-01,-5.736011889160468336e-01
2.951318713330956522e-01,2.335173088590389301e-01,-4.617713088667085297e-01
1.637591154312861286e-01,2.423084347816542861e-01,-3.181872545478311443e-01
1.372615316159263021e-01,9.801816393100611091e-02,-3.625203861651049575e-01
2.668857381770491921e-01,9.292907287563004215e-02,-2.803256781528102870e-01
3.152138870656824854e-01,1.946504975691997763e-01,-1.629654745149591855e-01
4.393225542349003532e-01,2.636884702794312085e-01,-2.234159164976606549e-01
3.436443294895569212e-01,3.866419654969053266e-01,-2.122236143494363458e-01
3.457264235700580057e-01,4.151293361097468382e-01,-3.689657831919515019e-01
2.006254788658049515e-01,3.971245245292047699e-01,-4.873697211809321361e-01
-4.394815718308529157e-02,4.561787039566947421e-01,-4.964364564252840561e-01
-2.029154730946525209e-01,4.845910685969506138e-01,-5.106796549723709999e-01
-3.041622735832447688e-01,6.157056847632835783e-01,-4.797085556174744414e-01
-2.690802282450120431e-01,7.444497514876173838e-01,-3.860969403122739285e-01
-3.565666365936554505e-01,6.626602699998327406e-01,-2.730133483153116547e-01
-5.110943413605406604e-01,5.853295290157773945e-01,-2.303338399932357283e-01
-5.298676137701402444e-01,6.767996565679710308e-01,-1.305202502709887358e-01
-4.080296448909040974e-01,6.582961316532779383e-01,-6.892773041122779443e-02
-2.977499368720646356e-01,7.524052617538128374e-01,-9.570494348331043399e-02
-3.938544996587549085e-01,8.595657726197877269e-01,-1.182067066245268971e-01
-2.824866301263236901e-01,8.850590322452676073e-01,-2.169146399345724674e-01
-3.949834208207103625e-01,9.043976149817232191e-01,-2.944679622887477755e-01
-4.932591579195695908e-01,7.849650104789269722e-01,-3.411203237321176474e-01
-7.206117106866857247e-01,7.844521994967795786e-01,-3.909708637813128496e-01
-8.599278621469275130e-01,8.197906645564346784e-01,-4.004558359820074021e-01
-9.560007358387064835e-01,8.777457300889385250e-01,-5.147544193114454991e-01
-1.055117817208885089e+00,8.822087501895941042e-01,-6.186194959034799767e-01
-1.028932810982407631e+00,7.736703307185388567e-01,-6.422495647071200242e-01
-1.046165597340782405e+00,7.512035854591581074e-01,-5.244539791843311205e-01
-1.073488074901270739e+00,8.592340872610455538e-01,-4.240813974992728164e-01
-1.240605052143880505e+00,9.083817016670858724e-01,-3.408777307980672133e-01
-1.285239401693842654e+00,1.023271815496822779e+00,-3.722323420172980457e-01
-1.405328494351884006e+00,9.467185340787419578e-01,-3.940070415125175307e-01
-1.508385735750387813e+00,1.054051913705668753e+00,-3.153752279790312252e-01
-1.614981780384676213e+00,9.994844142198942016e-01,-2.066184313602458522e-01
-1.573961684728396149e+00,1.048825226927088572e+00,-7.581541763592607175e-02
-1.711592237063191746e+00,1.067013367059267637e+00,-5.234154502503971657e-02
-1.742065301785885811e+00,1.210503839601985598e+00,-3.841062267080712356e-02
-1.630439177923707961e+00,1.253209624395069666e+00,-5.255823413445505007e-03
-1.603459739007095042e+00,1.243815299626082060e+00,-1.340888614978613669e-01
